1	3105	4.0
1	1	3.857143
1	2321	3.25
1	595	4.0
1	260	4.25
1	2804	4.1666665
1	150	3.5
1	1961	3.6
1	588	4.5
1	2028	3.875
2	3699	3.0
2	2628	3.375
2	356	4.5
2	2006	4.0
2	1544	3.5714285
2	457	3.5
2	2490	3.3333333
2	3578	4.4444447
2	3451	3.5
2	2028	4.1666665
2	589	4.2
2	318	5.0
3	593	4.3076925
3	1379	3.5
3	260	4.133333
3	2006	3.5
3	648	3.6666667
3	1304	4.5
3	2858	3.95
3	1210	4.0
3	1196	4.0
3	1580	3.5
4	1201	4.3333335
4	3527	3.6
4	3418	3.5
4	1210	4.071429
4	1198	3.909091
4	1214	4.142857
5	1250	4.0
5	2599	3.6666667
5	296	4.6666665
5	3176	3.6666667
5	2762	4.8333335
5	2571	4.3333335
5	2987	3.6
5	908	4.3333335
5	1580	4.0
5	2028	4.6666665
5	2959	2.5
5	2384	3.5
5	913	4.5
5	2353	3.5
5	497	5.0
5	2355	4.0
5	150	4.3333335
5	919	3.8333333
5	3418	3.5
6	3072	3.6666667
6	914	4.5
6	1028	4.0
6	296	3.4
6	266	3.0
6	1947	4.0
7	2916	2.8333333
7	1221	5.0
7	648	3.75
7	3578	4.6
7	3418	3.5
7	2028	4.1538463
7	1580	4.285714
7	589	4.3636365
8	1	4.6666665
8	2692	4.6666665
8	1704	3.6666667
8	2028	4.571429
8	2702	3.0
8	1265	4.0
8	3155	4.0
8	150	4.5
8	151	4.0
8	2712	3.1666667
8	3257	3.5
8	2396	3.7142856
8	733	4.5
9	1	4.0
9	3298	3.75
9	1221	3.0
9	2599	3.6666667
9	3948	4.2
9	527	4.571429
9	3408	4.2222223
9	593	3.6666667
9	2355	4.0
9	597	5.0
9	3253	4.5
9	3510	4.4
9	412	4.0
9	1500	5.0
10	1345	3.3333333
10	932	3.5
10	1252	4.0
10	1221	4.6666665
10	904	4.8
10	3593	1.0
10	2858	4.3846154
10	2762	4.5
10	3948	3.4
10	1196	4.142857
10	527	4.3333335
10	3247	2.5
10	3408	4.142857
10	1136	3.0
10	1617	4.5
10	2291	4.0
10	2997	4.1666665
10	1240	5.0
11	608	3.6666667
11	3105	4.0
11	50	5.0
11	356	5.0
11	2710	2.8
11	1673	2.6666667
11	1307	4.0
11	3755	3.4
11	2396	3.6666667
11	1213	4.0
11	110	4.4166665
11	1198	4.4
12	1252	4.5
12	3897	4.3333335
12	923	3.8333333
12	1247	4.0
12	111	4.2
13	260	4.3333335
13	1527	4.0
13	2987	3.0
13	1196	3.3333333
13	589	3.5
13	590	3.2
13	1262	3.6666667
13	1198	4.0
13	110	4.1666665
13	318	4.4444447
14	1968	4.5
14	2692	4.3
14	3033	3.3333333
14	1225	4.4444447
14	2762	4.0833335
14	2396	4.090909
14	1982	4.0
15	480	3.3636363
15	2916	3.6666667
15	356	3.8
15	3461	4.5
15	3624	3.8
15	296	4.5
15	1608	5.0
15	1673	3.75
15	3753	4.8
15	553	5.0
15	1610	4.5
15	1580	3.8333333
15	2028	4.6
15	110	4.375
15	47	3.5
15	50	4.5
15	2485	3.5
15	1271	4.5
15	3160	3.6
15	2424	4.0
15	3354	3.3333333
15	539	4.0
16	2720	2.0
16	2369	3.0
16	1682	3.5714285
16	2722	2.6
16	2724	3.25
16	1269	3.3333333
16	1911	2.75
16	266	3.3333333
16	2683	3.5833333
16	3004	3.25
17	480	4.0
17	3745	4.0
17	2657	4.5
17	260	3.5
17	2916	3.6666667
17	3269	4.5
17	454	4.0
17	3527	3.5
17	3114	4.4444447
17	3755	3.0
17	527	4.5
17	3793	3.5714285
17	2454	4.5
17	3510	5.0
17	3927	4.5
17	1240	4.0
17	1210	3.8
17	3578	4.428571
17	2011	4.0
17	1374	3.0
18	2336	4.0
18	1408	3.0
18	736	3.0
18	1089	4.5
18	2145	4.0
18	1185	4.0
18	260	4.571429
18	3911	4.0
18	1387	4.5
18	2987	4.0
18	780	4.5
18	1580	4.0
18	589	4.3333335
18	1197	4.0
18	110	4.3333335
18	1678	4.5
18	595	4.0
18	2100	3.6666667
18	919	2.3333333
18	3448	4.5
18	1784	5.0
18	2617	4.0
19	2976	3.6666667
19	2336	4.142857
19	1	4.5
19	260	4.3333335
19	1188	4.0
19	2694	2.6
19	2599	3.25
19	3176	3.6666667
19	2761	3.5
19	2858	4.1538463
19	3948	3.8
19	1997	3.5
19	3793	4.3333335
19	1717	4.0
19	2710	3.3333333
19	919	4.5
19	3863	3.5
19	1911	2.5
19	2713	3.0
19	2393	4.0
19	1307	5.0
19	2683	3.75
19	2716	3.6
19	1148	5.0
20	1923	4.285714
20	3717	2.6666667
20	70	3.5
20	1912	3.6666667
20	3753	3.6666667
20	2858	4.2
20	2028	4.2941175
21	3704	2.5
21	1274	4.0
21	2700	3.5714285
21	588	3.25
21	1645	3.6666667
22	608	4.285714
22	1282	3.4
22	1288	4.5
22	1097	4.25
22	1673	4.0
22	2762	4.6666665
22	2571	4.8
22	1259	3.5
22	2572	3.5
22	908	4.6666665
22	1196	3.5
22	2797	4.0
22	110	4.2
22	910	4.0
22	1198	4.3333335
22	111	4.25
22	1136	4.6666665
22	1394	2.6666667
22	919	4.8
22	1240	4.3333335
22	2490	3.0
22	2716	4.4
22	2174	1.5
22	1214	4.6666665
23	608	3.3333333
23	1089	1.0
23	2599	3.6666667
23	903	4.5
23	1544	2.5
23	2761	4.0
23	2762	4.75
23	2571	4.6666665
23	1196	4.0
23	2797	4.3333335
23	3952	4.0
23	2160	2.5
23	2288	3.0
23	2997	4.2
23	3510	3.6666667
23	924	4.5
23	317	3.5
24	2692	3.25
24	2628	3.2857144
24	260	4.4545455
24	1094	3.5
24	648	2.7142856
24	527	4.75
24	3471	4.0
24	2640	3.6666667
24	208	1.5
24	593	4.428571
24	919	3.75
24	858	4.2
24	3354	2.5
24	539	5.0
24	2657	4.5
24	1569	4.0
24	2791	3.8
24	2023	3.0
24	3175	4.125
24	296	4.4
