1	111161	9.641364
1	167260	9.531603
1	71562	9.499775
1	468569	9.493446
1	108052	9.451783
1	68646	9.371902
1	50083	9.3708
1	60196	9.359718
1	103064	9.2967415
1	120689	9.29342
1	120815	9.281118
1	110357	9.228337
1	95765	9.225872
1	76759	9.208189
1	38650	9.19012
1	167261	9.185904
1	1832382	9.1782675
1	109830	9.168594
1	1675434	9.167369
1	73486	9.159126
1	99685	9.157436
1	1375666	9.130458
1	110912	9.13002
1	112573	9.120223
1	120586	9.11855
1	172495	9.115896
1	52357	9.109037
1	102926	9.108228
1	110413	9.107566
1	133093	9.088961
1	770802	9.083976
1	88763	9.08179
1	54215	9.075887
1	137523	9.067996
1	407887	9.058189
1	33467	9.052808
1	405094	9.039007
1	112641	9.027191
1	114369	9.017492
1	114814	9.008176
1	43014	9.007844
1	268978	9.000465
1	57012	8.996512
1	120737	8.9897375
1	93779	8.987859
1	75148	8.984644
1	2024544	8.983845
1	80684	8.980256
1	102138	8.977352
1	169547	8.977291
1	245429	8.970927
1	82971	8.968827
1	27977	8.9641285
1	363163	8.963857
1	36775	8.961804
1	107290	8.956191
1	86879	8.951839
1	209144	8.944024
1	90605	8.940619
1	253474	8.938848
1	78748	8.93685
1	482571	8.934197
1	1345836	8.933079
1	86250	8.931766
1	469494	8.923347
1	91042	8.919371
1	1853728	8.91845
1	1049413	8.905252
1	2356180	8.90439
1	88247	8.903551
1	435761	8.896793
1	993846	8.895368
1	1291584	8.894993
1	119488	8.892768
1	118799	8.892731
1	119217	8.8907385
1	1255953	8.888628
1	1028532	8.88702
1	78788	8.88348
1	56172	8.880555
1	95016	8.873509
1	46912	8.871568
1	91763	8.854379
1	47478	8.8524685
1	64116	8.849633
1	364569	8.844851
1	1979320	8.8336525
1	87332	8.830497
1	1201607	8.830452
1	87843	8.82957
1	1305806	8.828336
1	1454029	8.827461
1	105695	8.826943
1	2125608	8.821285
1	381681	8.819781
1	266697	8.818338
1	208092	8.808778
1	2306745	8.802987
1	120382	8.801776
1	73195	8.790458
1	1454468	8.789324
1	47396	8.788272
1	22100	8.7874975
1	166924	8.784168
1	1205489	8.783838
1	450259	8.782471
1	114709	8.772532
1	1188996	8.768475
1	101507	8.768472
1	352248	8.768171
1	88258	8.76302
1	97576	8.760521
1	325980	8.76039
1	372784	8.759669
1	758758	8.7577715
1	109506	8.753441
1	765429	8.749211
1	405159	8.748514
1	421715	8.747206
1	1535109	8.744244
1	81505	8.743029
1	824747	8.738354
1	80678	8.73647
1	107688	8.733447
1	2106476	8.728183
1	81398	8.7274065
1	94625	8.727401
1	66921	8.724532
1	107207	8.72203
1	2545118	8.720329
1	93058	8.718852
1	40522	8.718525
1	988045	8.717777
1	986264	8.717136
1	86190	8.716319
1	61512	8.716075
1	1220719	8.714679
1	167404	8.714417
1	129167	8.7118635
1	95953	8.709582
1	440963	8.709058
1	105236	8.707097
1	70047	8.704743
1	878804	8.703162
1	82694	8.69888
1	83658	8.696045
1	34583	8.693727
1	180093	8.690129
1	1798709	8.678523
1	31381	8.678141
1	120735	8.676166
1	97165	8.673796
1	50825	8.67311
1	54331	8.671763
1	1313104	8.669929
1	109686	8.665649
1	75686	8.664451
1	1821549	8.660512
1	892769	8.6590805
1	108399	8.651342
1	361748	8.639891
1	99785	8.63971
1	92005	8.637774
1	70034	8.637492
1	62622	8.637319
1	93773	8.636785
1	97757	8.634055
1	393162	8.63289
1	1057500	8.627937
1	99487	8.626958
1	1069238	8.625056
1	87884	8.624923
1	372824	8.623838
1	154420	8.622558
1	41959	8.618118
1	106977	8.6163645
1	264464	8.615118
1	71853	8.613748
1	457430	8.609406
1	325710	8.606178
1	2209418	8.605813
1	1408101	8.602332
1	57115	8.601403
1	56592	8.601237
1	378194	8.599413
1	75314	8.593339
1	117665	8.585817
1	1392214	8.5843935
1	83944	8.583022
1	88847	8.581511
1	112471	8.578933
1	78346	8.578082
1	181875	8.577311
1	2431286	8.573934
1	1504320	8.573305
1	382932	8.571831
1	304141	8.571769
1	63522	8.570945
1	119822	8.567311
1	59578	8.564648
1	1130884	8.563757
1	77416	8.563522
1	1655442	8.558123
1	75784	8.55425
1	434409	8.553657
1	454876	8.553654
1	790636	8.553264
1	1170358	8.551739
1	107048	8.549633
1	289879	8.549405
1	105323	8.548315
1	240772	8.545299
1	198781	8.53743
1	89218	8.534013
1	814314	8.533518
1	246578	8.532929
1	1010048	8.5287
1	2024519	8.525408
1	61722	8.519204
1	2278871	8.512217
1	71315	8.510829
1	480025	8.50921
1	32138	8.50869
1	117500	8.5074
1	96283	8.506286
1	1659337	8.506181
1	265086	8.503135
1	94721	8.501808
1	783233	8.4998665
1	70735	8.496308
1	84787	8.4932575
1	53291	8.490756
1	66999	8.481289
1	369702	8.481263
1	162222	8.479394
1	328107	8.476379
1	365748	8.475188
1	330373	8.472479
1	52311	8.470554
1	947798	8.47035
1	401792	8.464927
1	978762	8.464046
1	1091191	8.463895
1	52561	8.460441
1	936501	8.458665
1	1013753	8.456011
1	42876	8.454445
1	49406	8.454271
1	1235166	8.452565
1	1024648	8.44962
1	97441	8.449558
1	477348	8.4494295
1	2083355	8.449347
1	371746	8.448681
1	338013	8.448478
1	347149	8.447635
1	1045658	8.443659
1	332280	8.436579
1	317705	8.435578
1	358273	8.434924
1	53125	8.430855
1	816442	8.430666
1	120338	8.429663
1	103639	8.428516
1	463998	8.426576
1	99077	8.425657
1	1555149	8.42218
1	211915	8.421396
1	2140373	8.419853
1	350258	8.413793
1	926084	8.413266
1	272152	8.413122
1	44079	8.406262
1	129387	8.404081
1	1210166	8.4030695
1	796366	8.401757
1	2659414	8.401034
1	58150	8.400894
1	409459	8.400347
1	289992	8.398815
1	119698	8.398301
1	298203	8.396895
1	121766	8.395334
1	111257	8.3931265
1	134119	8.388065
1	64115	8.386777
1	126029	8.386313
1	44741	8.384825
1	276919	8.383984
1	72890	8.383688
1	2294629	8.381182
1	104257	8.379589
1	112864	8.379332
1	964517	8.379252
1	1951264	8.377889
1	64505	8.375002
1	499549	8.372984
1	416449	8.372413
1	1568346	8.371146
1	453562	8.36895
1	190590	8.363356
1	206634	8.363143
1	187393	8.361783
1	112384	8.361708
1	40746	8.361535
1	215750	8.361475
1	449059	8.361128
1	163651	8.360049
1	106519	8.359752
1	472043	8.358456
1	432283	8.356506
1	398286	8.355225
1	327056	8.355139
1	425112	8.355059
1	848228	8.350909
1	914798	8.350281
1	93409	8.348511
1	780504	8.344192
1	70511	8.339272
1	108358	8.338979
1	221027	8.33508
1	175880	8.332997
1	97958	8.33232
1	210945	8.32974
1	58461	8.3293705
1	420223	8.329324
1	106489	8.326661
1	72684	8.323043
1	45061	8.322681
1	117571	8.322252
1	108550	8.321297
1	119174	8.318974
1	373889	8.318295
1	116282	8.314957
1	64541	8.311986
1	20629	8.311207
1	77402	8.308959
1	1136608	8.307313
1	104952	8.306849
1	1772341	8.304741
1	92890	8.304332
1	2334649	8.302938
1	1748122	8.300796
1	93870	8.300693
1	117951	8.300636
1	1125849	8.298189
1	53604	8.295169
1	181689	8.294435
1	97216	8.290372
1	455590	8.286719
1	230600	8.284712
1	114746	8.282844
1	64665	8.280001
1	234215	8.278427
1	97937	8.277883
1	829482	8.275465
1	32976	8.268136
1	87538	8.267269
1	91369	8.266879
1	480249	8.26358
1	69762	8.26149
1	151804	8.2605505
1	1675192	8.260467
1	12349	8.260041
1	1649419	8.259324
1	419677	8.256566
1	1250777	8.255406
1	2378281	8.254102
1	918927	8.253702
1	1132620	8.253391
1	307901	8.253018
1	77631	8.251977
1	418279	8.251554
1	195685	8.250311
1	61811	8.250106
1	47296	8.24999
1	2194499	8.24976
1	217505	8.247154
1	309698	8.244671
1	417741	8.24462
1	401383	8.244086
1	113118	8.240559
1	118971	8.240034
1	372183	8.238488
1	88944	8.236583
1	88846	8.2336645
1	94291	8.233614
1	119008	8.230331
1	53472	8.23019
1	1855199	8.229065
1	1602620	8.22802
1	1120985	8.226477
1	218967	8.225738
1	79522	8.2253685
1	111503	8.224177
1	840361	8.22397
1	983193	8.223552
1	887912	8.223491
1	94226	8.223369
1	257044	8.220353
1	446029	8.212102
1	295297	8.210383
1	375679	8.20929
1	144117	8.209011
1	1119646	8.207348
1	1707386	8.205777
1	1156398	8.204165
1	1323594	8.203216
1	281358	8.200689
1	2347569	8.19975
1	488120	8.199397
1	1899353	8.199303
1	15864	8.19807
1	120663	8.197199
1	419887	8.195534
1	79470	8.194849
1	817177	8.192341
1	79501	8.192248
1	104694	8.192024
1	112740	8.190835
1	118715	8.19009
1	49833	8.189308
1	82096	8.188382
1	1433811	8.188242
1	265666	8.188113
1	903624	8.188106
1	1787988	8.18695
1	443706	8.186244
1	408236	8.18268
1	1800241	8.1796875
1	118694	8.177993
1	55031	8.177632
1	99674	8.170504
1	2404461	8.170074
1	51201	8.168048
1	104348	8.167654
1	49730	8.166692
1	408306	8.166143
1	118749	8.16569
1	1334260	8.164087
1	1964624	8.16388
1	57076	8.159536
1	1542344	8.158338
1	50976	8.156348
1	79116	8.150455
1	945513	8.146962
1	1457767	8.146606
1	56217	8.145672
1	2304771	8.140454
1	1515091	8.140106
1	55630	8.137489
1	861739	8.137293
1	1306980	8.137181
1	258463	8.135364
1	361862	8.134451
1	1772250	8.1330185
1	2194326	8.131654
1	1182345	8.130877
1	90728	8.130677
1	76740	8.130209
1	1872818	8.129041
1	88939	8.128579
1	119683	8.128492
1	825232	8.1266365
1	96895	8.122828
1	97733	8.11175
1	55928	8.110738
1	1270798	8.108164
1	48424	8.10605
1	1063669	8.105685
1	117705	8.105302
1	1690953	8.101349
1	74958	8.101049
1	770828	8.100324
1	268380	8.100089
1	67116	8.099995
1	2094064	8.09711
1	118929	8.096323
1	2216240	8.09628
1	100150	8.094997
1	383574	8.092013
1	50986	8.091947
1	481499	8.091726
1	120363	8.08902
1	427309	8.0883
1	1532503	8.0858965
1	223897	8.085391
1	362227	8.08325
1	2042568	8.082135
1	46250	8.082025
1	1340800	8.078556
1	876563	8.078315
1	1527788	8.078225
1	1094249	8.078037
1	379786	8.076227
1	405508	8.075297
1	290673	8.073639
1	970179	8.071993
1	138704	8.069248
1	1028528	8.069121
1	174856	8.068351
1	452623	8.067784
1	1935179	8.067462
1	146838	8.0665455
1	50212	8.065329
1	1540133	8.065265
1	1727388	8.064761
1	386064	8.064747
1	2070776	8.064058
1	1300854	8.063821
1	119116	8.063731
1	120903	8.063293
1	311289	8.062657
1	387564	8.0623665
1	1193138	8.056837
1	104431	8.056636
1	102685	8.053529
1	113627	8.053045
1	44706	8.050732
1	213847	8.05028
1	1453405	8.049426
1	467406	8.049189
1	290334	8.049088
1	327597	8.045691
1	74119	8.045595
1	1172570	8.04494
1	117509	8.041767
1	92563	8.041181
1	370986	8.040614
1	1682181	8.039707
1	2059255	8.038986
1	1033575	8.037854
1	85959	8.037428
1	454848	8.034476
1	1186830	8.033658
1	266987	8.030351
1	2125435	8.030158
1	362270	8.029444
1	100802	8.028231
1	2187115	8.025314
1	1499666	8.024876
1	340855	8.023868
1	37558	8.022471
1	54047	8.021729
1	79944	8.021093
1	1322269	8.018457
1	332452	8.015922
1	775529	8.01577
1	32904	8.0148945
1	2390361	8.013594
1	250687	8.012067
1	56193	8.010321
1	381849	8.010306
1	113568	8.007509
1	298148	8.005836
1	106856	8.004653
1	1866249	8.004305
1	120768	8.004198
1	450188	8.003981
1	139654	8.003712
1	114787	7.999412
1	892255	7.998466
1	120802	7.997993
1	120623	7.9960966
1	1698010	7.995352
1	462322	7.9933424
1	1596343	7.9930687
1	959337	7.993019
1	243133	7.9918885
1	369339	7.991221
1	81283	7.9905987
1	1219289	7.988509
1	1343092	7.988173
1	1670345	7.9850783
1	1189340	7.9850187
1	119396	7.9843125
1	311113	7.9842205
1	359950	7.983836
1	14429	7.978986
1	162661	7.977776
1	74860	7.977718
1	116695	7.975975
1	118884	7.9743733
1	1192628	7.972095
1	64040	7.9707317
1	1790885	7.969337
1	74084	7.9665017
1	384369	7.9661508
1	69281	7.9658766
1	1077258	7.965505
1	289765	7.9630156
1	1226271	7.9608226
1	1486616	7.9584365
1	443680	7.9580097
1	2011971	7.9572077
1	2181931	7.9566193
1	340012	7.954332
1	256009	7.953944
1	1320082	7.9538245
1	1403177	7.951495
1	119094	7.9501176
1	1327773	7.9494205
1	780511	7.9489975
1	2334873	7.948957
1	62765	7.9465666
1	86960	7.946226
1	117913	7.9454374
1	71615	7.9432807
1	122690	7.9429245
1	145487	7.9428477
1	1932767	7.9420295
1	469021	7.940742
1	424227	7.9391193
1	103776	7.9384003
1	443272	7.9382524
1	2532528	7.9371233
1	125664	7.9362984
1	266308	7.935662
1	147800	7.9356194
1	118880	7.934972
1	496806	7.9337296
1	254686	7.932678
1	77928	7.932135
1	460989	7.931147
1	1606384	7.931055
1	1605783	7.9301453
1	372588	7.92922
1	80120	7.9272957
1	60827	7.9269786
1	335266	7.9263353
1	74256	7.9254165
1	140352	7.9249096
1	338751	7.924482
1	58946	7.922693
1	92991	7.9201756
1	83131	7.9187975
1	82010	7.918257
1	91419	7.91822
1	89927	7.9159374
1	65531	7.914738
1	344510	7.913978
1	356721	7.9139256
1	1244754	7.913658
1	1613750	7.913088
1	449088	7.911884
1	443453	7.9116116
1	113189	7.909162
1	1446192	7.9072356
1	38787	7.9046144
1	386588	7.903324
1	75029	7.9028425
1	112442	7.902826
1	168501	7.9009924
1	78875	7.900625
1	1389137	7.900364
1	317740	7.900043
1	379889	7.8994927
1	2126403	7.899258
1	103074	7.898302
1	111495	7.897881
1	83511	7.89649
1	65126	7.895166
1	242653	7.8949184
1	65234	7.8943253
1	120616	7.8933034
1	44081	7.8931465
1	70379	7.888599
1	258068	7.8884
1	375063	7.8870955
1	85334	7.887005
1	119528	7.8865604
1	844457	7.885697
1	1650048	7.8852997
1	108551	7.8844995
1	357413	7.88381
1	268126	7.880573
1	29583	7.880555
1	124718	7.877332
1	1795702	7.876551
1	168629	7.876513
1	104684	7.8763185
1	1032755	7.8753824
1	56869	7.8750224
1	388980	7.8749223
1	47528	7.8735847
1	355702	7.87355
1	52618	7.8728046
1	53172	7.871711
1	1723811	7.8682637
1	780524	7.865005
1	1629757	7.8649535
1	1907668	7.8649187
1	1230414	7.8640656
1	104691	7.8635716
1	1318514	7.8621116
1	1981115	7.8617887
1	1723121	7.8616934
1	99423	7.8608623
1	1839492	7.8601584
1	116629	7.8599014
1	82398	7.858581
1	371246	7.8582926
1	47892	7.8581614
1	76752	7.858062
1	907657	7.857764
1	1820488	7.857195
1	248667	7.8571215
1	2222394	7.857033
1	97493	7.856045
1	368891	7.8556347
1	83190	7.854596
1	1817273	7.852377
1	328880	7.8491898
1	1074638	7.848963
1	1905041	7.8487587
1	332379	7.8476224
1	842926	7.847443
1	48021	7.8473077
1	87544	7.8444176
1	110148	7.8439403
1	126886	7.842874
1	188674	7.842028
1	844471	7.8407273
1	1656192	7.839894
1	395972	7.8397
1	88011	7.8377976
1	464041	7.8366823
1	1430607	7.8363647
1	238936	7.8348475
1	144084	7.8347764
1	32551	7.834073
1	181865	7.833747
1	1285241	7.832564
1	1228987	7.832293
1	1714206	7.831087
1	1981677	7.8308206
1	40897	7.829952
1	343818	7.8282003
1	46911	7.8281326
1	281686	7.827433
1	398808	7.8265295
1	42546	7.825798
1	109445	7.8253045
1	227538	7.8242188
1	387914	7.823608
1	120744	7.82298
1	25316	7.8222733
1	46359	7.8197255
1	473753	7.8193717
1	84855	7.8191547
1	88680	7.818471
1	1038988	7.817653
1	838221	7.817177
1	118655	7.8167243
1	54997	7.815484
1	464141	7.814341
1	37884	7.8139763
1	1924429	7.8132224
1	2402200	7.8122983
1	431197	7.811726
1	1291580	7.809761
1	92099	7.809069
1	46889	7.807906
1	1657513	7.8077564
1	119223	7.807641
1	985699	7.8024907
1	804497	7.802381
1	813547	7.7985225
1	1341167	7.79849
1	326977	7.7976775
1	988108	7.7972593
1	2258858	7.797099
1	20530	7.796239
1	1023114	7.7955976
1	169102	7.7952104
1	387131	7.7951865
1	364725	7.7942853
1	398165	7.794098
1	145503	7.793846
1	92513	7.7926154
1	32599	7.791984
1	89881	7.7918587
1	68361	7.7914505
1	56801	7.788957
1	118571	7.788098
1	113824	7.7876487
1	385002	7.7849703
1	96320	7.7837625
1	63350	7.7832932
1	275491	7.7832546
1	96933	7.782973
1	328538	7.7802014
1	1650062	7.7783923
1	2069100	7.778125
1	70849	7.7763333
1	110729	7.7752137
1	1263670	7.7740355
1	17925	7.773525
1	309987	7.7731986
1	492931	7.770491
1	1403981	7.7695184
1	1840417	7.7693787
1	2376024	7.768206
1	80661	7.768102
1	301976	7.7663193
1	46268	7.7663097
1	181984	7.76514
1	1592521	7.7650995
1	70666	7.76331
1	165854	7.763275
1	385017	7.763185
1	913425	7.7628274
1	942385	7.762322
1	1260502	7.762184
1	119485	7.7619166
1	128442	7.76148
1	105793	7.7612667
1	56218	7.761142
1	1440345	7.761023
